"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2021-04-10,"BE","Belgium","EURO",4497,920950,44,23595
2021-04-11,"BE","Belgium","EURO",2362,923312,46,23641
2021-04-12,"BE","Belgium","EURO",1305,924617,22,23663
2021-04-13,"BE","Belgium","EURO",4729,929346,44,23707
2021-04-14,"BE","Belgium","EURO",4281,933627,37,23744
2021-04-15,"BE","Belgium","EURO",3900,937527,39,23783
2021-04-16,"BE","Belgium","EURO",3807,941334,42,23825
2021-04-17,"BE","Belgium","EURO",4021,945355,45,23870
2021-04-18,"BE","Belgium","EURO",2322,947677,30,23900
2021-04-19,"BE","Belgium","EURO",1312,948989,35,23935
2021-04-20,"BE","Belgium","EURO",5433,954422,50,23985
2021-04-21,"BE","Belgium","EURO",4457,958879,36,24021
2021-04-22,"BE","Belgium","EURO",4068,962947,36,24057
2021-04-23,"BE","Belgium","EURO",3801,966748,43,24100
2021-04-24,"BE","Belgium","EURO",3636,970384,42,24142
2021-04-25,"BE","Belgium","EURO",1889,972273,36,24178
2021-04-26,"BE","Belgium","EURO",1138,973411,39,24217
2021-04-27,"BE","Belgium","EURO",4270,977681,44,24261
2021-04-28,"BE","Belgium","EURO",3760,981441,26,24287
2021-04-29,"BE","Belgium","EURO",3448,984889,49,24336
2021-04-30,"BE","Belgium","EURO",3347,988236,46,24382
2021-05-01,"BE","Belgium","EURO",3487,991723,33,24415
2021-05-02,"BE","Belgium","EURO",1335,993058,28,24443
2021-05-03,"BE","Belgium","EURO",1137,994195,34,24477
2021-05-04,"BE","Belgium","EURO",4331,998526,43,24520
2021-05-05,"BE","Belgium","EURO",3651,1002177,40,24560
2021-05-06,"BE","Belgium","EURO",3615,1005792,38,24598
2021-05-07,"BE","Belgium","EURO",3515,1009307,38,24636
2021-05-08,"BE","Belgium","EURO",3294,1012601,26,24662
2021-05-09,"BE","Belgium","EURO",1714,1014315,42,24704
2021-05-10,"BE","Belgium","EURO",855,1015170,32,24736
2021-05-11,"BE","Belgium","EURO",3362,1018532,28,24764
2021-05-12,"BE","Belgium","EURO",2990,1021522,17,24781
2021-05-13,"BE","Belgium","EURO",2808,1024330,19,24800
2021-05-14,"BE","Belgium","EURO",943,1025273,21,24821
2021-05-15,"BE","Belgium","EURO",2557,1027830,20,24841
2021-05-16,"BE","Belgium","EURO",1254,1029084,22,24863
2021-05-17,"BE","Belgium","EURO",735,1029819,17,24880
2021-05-18,"BE","Belgium","EURO",3576,1033395,24,24904
2021-05-19,"BE","Belgium","EURO",3264,1036659,17,24921
2021-05-20,"BE","Belgium","EURO",3118,1039777,25,24946
2021-05-21,"BE","Belgium","EURO",2409,1042186,16,24962
2021-05-22,"BE","Belgium","EURO",2425,1044611,19,24981
2021-05-23,"BE","Belgium","EURO",1434,1046045,18,24999
2021-05-24,"BE","Belgium","EURO",773,1046818,11,25010
2021-05-25,"BE","Belgium","EURO",899,1047717,19,25029
2021-05-26,"BE","Belgium","EURO",2789,1050506,16,25045
2021-05-27,"BE","Belgium","EURO",2534,1053040,14,25059
2021-05-28,"BE","Belgium","EURO",2215,1055255,6,25065
2021-05-29,"BE","Belgium","EURO",2023,1057278,11,25076
2021-05-30,"BE","Belgium","EURO",1116,1058394,16,25092
2021-05-31,"BE","Belgium","EURO",603,1058997,18,25110
2021-06-01,"BE","Belgium","EURO",2026,1061023,14,25124
2021-06-02,"BE","Belgium","EURO",1682,1062705,11,25135
2021-06-03,"BE","Belgium","EURO",1498,1064203,16,25151
2021-06-04,"BE","Belgium","EURO",1466,1065669,15,25166
2021-06-05,"BE","Belgium","EURO",1348,1067017,10,25176
2021-06-06,"BE","Belgium","EURO",647,1067664,13,25189
2021-06-07,"BE","Belgium","EURO",399,1068063,7,25196
2021-06-08,"BE","Belgium","EURO",1237,1069300,5,25201
2021-06-09,"BE","Belgium","EURO",1041,1070341,13,25214
2021-06-10,"BE","Belgium","EURO",841,1071182,6,25220
2021-06-11,"BE","Belgium","EURO",764,1071946,7,25227
2021-06-12,"BE","Belgium","EURO",779,1072725,9,25236
2021-06-13,"BE","Belgium","EURO",390,1073115,6,25242
2021-06-14,"BE","Belgium","EURO",209,1073324,4,25246
2021-06-15,"BE","Belgium","EURO",765,1074089,6,25252
2021-06-16,"BE","Belgium","EURO",535,1074624,6,25258
2021-06-17,"BE","Belgium","EURO",419,1075043,6,25264
2021-06-18,"BE","Belgium","EURO",450,1075493,7,25271
2021-06-19,"BE","Belgium","EURO",424,1075917,9,25280
2021-06-20,"BE","Belgium","EURO",274,1076191,6,25286
2021-06-21,"BE","Belgium","EURO",139,1076330,3,25289
2021-06-22,"BE","Belgium","EURO",482,1076812,5,25294
2021-06-23,"BE","Belgium","EURO",365,1077177,3,25297
2021-06-24,"BE","Belgium","EURO",396,1077573,5,25302
2021-06-25,"BE","Belgium","EURO",339,1077912,5,25307
2021-06-26,"BE","Belgium","EURO",398,1078310,5,25312
2021-06-27,"BE","Belgium","EURO",259,1078569,2,25314
2021-06-28,"BE","Belgium","EURO",177,1078746,3,25317
2021-06-29,"BE","Belgium","EURO",598,1079344,2,25319
2021-06-30,"BE","Belgium","EURO",557,1079901,5,25324
2021-07-01,"BE","Belgium","EURO",628,1080529,2,25326
2021-07-02,"BE","Belgium","EURO",676,1081205,5,25331
2021-07-03,"BE","Belgium","EURO",724,1081929,3,25334
2021-07-04,"BE","Belgium","EURO",521,1082450,3,25337
2021-07-05,"BE","Belgium","EURO",366,1082816,2,25339
2021-07-06,"BE","Belgium","EURO",998,1083814,3,25342
2021-07-07,"BE","Belgium","EURO",1042,1084856,1,25343
2021-07-08,"BE","Belgium","EURO",1173,1086029,0,25343
2021-07-09,"BE","Belgium","EURO",1227,1087256,2,25345
2021-07-10,"BE","Belgium","EURO",1289,1088545,2,25347
2021-07-11,"BE","Belgium","EURO",1004,1089549,5,25352
2021-07-12,"BE","Belgium","EURO",781,1090330,0,25352
2021-07-13,"BE","Belgium","EURO",1764,1092094,2,25354
2021-07-14,"BE","Belgium","EURO",1429,1093523,0,25354
2021-07-15,"BE","Belgium","EURO",1446,1094969,1,25355
2021-07-16,"BE","Belgium","EURO",1390,1096359,2,25357
2021-07-17,"BE","Belgium","EURO",1570,1097929,2,25359
2021-07-18,"BE","Belgium","EURO",1104,1099033,0,25359
2021-07-19,"BE","Belgium","EURO",838,1099871,2,25361
2021-07-20,"BE","Belgium","EURO",2134,1102005,0,25361
2021-07-21,"BE","Belgium","EURO",1954,1103959,0,25361
2021-07-22,"BE","Belgium","EURO",790,1104749,3,25364
2021-07-23,"BE","Belgium","EURO",1914,1106663,4,25368
2021-07-24,"BE","Belgium","EURO",1656,1108319,2,25370
2021-07-25,"BE","Belgium","EURO",1158,1109477,3,25373
2021-07-26,"BE","Belgium","EURO",784,1110261,2,25375
2021-07-27,"BE","Belgium","EURO",2112,1112373,1,25376
2021-07-28,"BE","Belgium","EURO",1600,1113973,4,25380
2021-07-29,"BE","Belgium","EURO",1752,1115725,1,25381
2021-07-30,"BE","Belgium","EURO",1782,1117507,6,25387
2021-07-31,"BE","Belgium","EURO",1797,1119304,7,25394
2021-08-01,"BE","Belgium","EURO",1186,1120490,3,25397
2021-08-02,"BE","Belgium","EURO",1056,1121546,1,25398
2021-08-03,"BE","Belgium","EURO",2251,1123797,5,25403
2021-08-04,"BE","Belgium","EURO",1950,1125747,5,25408
2021-08-05,"BE","Belgium","EURO",1875,1127622,4,25412
2021-08-06,"BE","Belgium","EURO",1836,1129458,3,25415
2021-08-07,"BE","Belgium","EURO",2133,1131591,3,25418
2021-08-08,"BE","Belgium","EURO",1275,1132866,3,25421
2021-08-09,"BE","Belgium","EURO",923,1133789,3,25424
2021-08-10,"BE","Belgium","EURO",2597,1136386,5,25429
2021-08-11,"BE","Belgium","EURO",2218,1138604,2,25431
2021-08-12,"BE","Belgium","EURO",1992,1140596,2,25433
2021-08-13,"BE","Belgium","EURO",2158,1142754,3,25436
2021-08-14,"BE","Belgium","EURO",2273,1145027,5,25441
2021-08-15,"BE","Belgium","EURO",1352,1146379,4,25445
2021-08-16,"BE","Belgium","EURO",766,1147145,2,25447
2021-08-17,"BE","Belgium","EURO",2829,1149974,5,25452
2021-08-18,"BE","Belgium","EURO",2247,1152221,3,25455
2021-08-19,"BE","Belgium","EURO",2266,1154487,4,25459
2021-08-20,"BE","Belgium","EURO",2007,1156494,9,25468
2021-08-21,"BE","Belgium","EURO",2245,1158739,9,25477
2021-08-22,"BE","Belgium","EURO",1285,1160024,7,25484
2021-08-23,"BE","Belgium","EURO",956,1160980,7,25491
2021-08-24,"BE","Belgium","EURO",2654,1163634,3,25494
2021-08-25,"BE","Belgium","EURO",2460,1166094,6,25500
2021-08-26,"BE","Belgium","EURO",2395,1168489,7,25507
2021-08-27,"BE","Belgium","EURO",2187,1170676,6,25513
2021-08-28,"BE","Belgium","EURO",2217,1172893,5,25518
2021-08-29,"BE","Belgium","EURO",1372,1174265,4,25522
2021-08-30,"BE","Belgium","EURO",833,1175098,4,25526
2021-08-31,"BE","Belgium","EURO",2945,1178043,5,25531
2021-09-01,"BE","Belgium","EURO",2358,1180401,4,25535
2021-09-02,"BE","Belgium","EURO",2222,1182623,7,25542
2021-09-03,"BE","Belgium","EURO",2113,1184736,6,25548
2021-09-04,"BE","Belgium","EURO",2155,1186891,6,25554
2021-09-05,"BE","Belgium","EURO",1240,1188131,10,25564
2021-09-06,"BE","Belgium","EURO",733,1188864,8,25572
2021-09-07,"BE","Belgium","EURO",2800,1191664,7,25579
2021-09-08,"BE","Belgium","EURO",2361,1194025,9,25588
2021-09-09,"BE","Belgium","EURO",2190,1196215,9,25597
2021-09-10,"BE","Belgium","EURO",2105,1198320,6,25603
2021-09-11,"BE","Belgium","EURO",2324,1200644,7,25610
2021-09-12,"BE","Belgium","EURO",1306,1201950,7,25617
2021-09-13,"BE","Belgium","EURO",680,1202630,7,25624
2021-09-14,"BE","Belgium","EURO",2930,1205560,7,25631
2021-09-15,"BE","Belgium","EURO",2498,1208058,8,25639
2021-09-16,"BE","Belgium","EURO",2322,1210380,7,25646
2021-09-17,"BE","Belgium","EURO",2426,1212806,1,25647
2021-09-18,"BE","Belgium","EURO",2390,1215196,5,25652
2021-09-19,"BE","Belgium","EURO",1260,1216456,9,25661
2021-09-20,"BE","Belgium","EURO",652,1217108,7,25668
2021-09-21,"BE","Belgium","EURO",2940,1220048,6,25674
2021-09-22,"BE","Belgium","EURO",2269,1222317,5,25679
2021-09-23,"BE","Belgium","EURO",2171,1224488,11,25690
2021-09-24,"BE","Belgium","EURO",2080,1226568,11,25701
2021-09-25,"BE","Belgium","EURO",2253,1228821,7,25708
2021-09-26,"BE","Belgium","EURO",1216,1230037,7,25715
2021-09-27,"BE","Belgium","EURO",723,1230760,7,25722
2021-09-28,"BE","Belgium","EURO",2628,1233388,13,25735
2021-09-29,"BE","Belgium","EURO",2391,1235779,7,25742
2021-09-30,"BE","Belgium","EURO",2167,1237946,7,25749
2021-10-01,"BE","Belgium","EURO",2164,1240110,11,25760
2021-10-02,"BE","Belgium","EURO",2149,1242259,6,25766
2021-10-03,"BE","Belgium","EURO",1147,1243406,8,25774
2021-10-04,"BE","Belgium","EURO",679,1244085,8,25782
2021-10-05,"BE","Belgium","EURO",2791,1246876,5,25787
2021-10-06,"BE","Belgium","EURO",2290,1249166,14,25801
2021-10-07,"BE","Belgium","EURO",2545,1251711,13,25814
2021-10-08,"BE","Belgium","EURO",2517,1254228,11,25825
2021-10-09,"BE","Belgium","EURO",2545,1256773,7,25832
2021-10-10,"BE","Belgium","EURO",1424,1258197,11,25843
2021-10-11,"BE","Belgium","EURO",820,1259017,4,25847
2021-10-12,"BE","Belgium","EURO",3924,1262941,18,25865
2021-10-13,"BE","Belgium","EURO",3435,1266376,13,25878
2021-10-14,"BE","Belgium","EURO",3597,1269973,8,25886
2021-10-15,"BE","Belgium","EURO",3890,1273863,10,25896
2021-10-16,"BE","Belgium","EURO",4168,1278031,18,25914
2021-10-17,"BE","Belgium","EURO",2376,1280407,14,25928
2021-10-18,"BE","Belgium","EURO",1490,1281897,10,25938
2021-10-19,"BE","Belgium","EURO",6570,1288467,19,25957
2021-10-20,"BE","Belgium","EURO",6296,1294763,13,25970
2021-10-21,"BE","Belgium","EURO",6552,1301315,14,25984
2021-10-22,"BE","Belgium","EURO",6906,1308221,10,25994
2021-10-23,"BE","Belgium","EURO",7149,1315370,18,26012
2021-10-24,"BE","Belgium","EURO",4090,1319460,20,26032
2021-10-25,"BE","Belgium","EURO",2450,1321910,16,26048
2021-10-26,"BE","Belgium","EURO",9704,1331614,18,26066
2021-10-27,"BE","Belgium","EURO",9401,1341015,27,26093
2021-10-28,"BE","Belgium","EURO",9225,1350240,33,26126
2021-10-29,"BE","Belgium","EURO",9196,1359436,18,26144
2021-10-30,"BE","Belgium","EURO",9290,1368726,21,26165
2021-10-31,"BE","Belgium","EURO",4972,1373698,16,26181
2021-11-01,"BE","Belgium","EURO",3059,1376757,18,26199
2021-11-02,"BE","Belgium","EURO",3582,1380339,25,26224
2021-11-03,"BE","Belgium","EURO",11715,1392054,20,26244
2021-11-04,"BE","Belgium","EURO",10706,1402760,17,26261
2021-11-05,"BE","Belgium","EURO",10183,1412943,26,26287
2021-11-06,"BE","Belgium","EURO",11143,1424086,25,26312
2021-11-07,"BE","Belgium","EURO",6454,1430540,30,26342
2021-11-08,"BE","Belgium","EURO",4073,1434613,15,26357
2021-11-09,"BE","Belgium","EURO",15267,1449880,28,26385
2021-11-10,"BE","Belgium","EURO",13017,1462897,27,26412
2021-11-11,"BE","Belgium","EURO",12751,1475648,26,26438
2021-11-12,"BE","Belgium","EURO",5055,1480703,32,26470
2021-11-13,"BE","Belgium","EURO",13752,1494455,39,26509
2021-11-14,"BE","Belgium","EURO",8364,1502819,20,26529
2021-11-15,"BE","Belgium","EURO",5506,1508325,27,26556
2021-11-16,"BE","Belgium","EURO",20838,1529163,46,26602
2021-11-17,"BE","Belgium","EURO",18431,1547594,29,26631
2021-11-18,"BE","Belgium","EURO",18148,1565742,42,26673
2021-11-19,"BE","Belgium","EURO",18574,1584316,43,26716
2021-11-20,"BE","Belgium","EURO",19151,1603467,33,26749
2021-11-21,"BE","Belgium","EURO",11215,1614682,36,26785
2021-11-22,"BE","Belgium","EURO",6754,1621436,37,26822
2021-11-23,"BE","Belgium","EURO",25625,1647061,36,26858
2021-11-24,"BE","Belgium","EURO",21139,1668200,38,26896
2021-11-25,"BE","Belgium","EURO",20175,1688375,49,26945
2021-11-26,"BE","Belgium","EURO",20230,1708605,44,26989
2021-11-27,"BE","Belgium","EURO",20045,1728650,41,27030
2021-11-28,"BE","Belgium","EURO",11590,1740240,48,27078
2021-11-29,"BE","Belgium","EURO",7072,1747312,47,27125
2021-11-30,"BE","Belgium","EURO",25210,1772522,45,27170
2021-12-01,"BE","Belgium","EURO",20870,1793392,61,27231
2021-12-02,"BE","Belgium","EURO",19670,1813062,44,27275
2021-12-03,"BE","Belgium","EURO",18330,1831392,53,27328
2021-12-04,"BE","Belgium","EURO",17769,1849161,48,27376
2021-12-05,"BE","Belgium","EURO",9638,1858799,45,27421
2021-12-06,"BE","Belgium","EURO",5978,1864777,57,27478
2021-12-07,"BE","Belgium","EURO",20741,1885518,39,27517
2021-12-08,"BE","Belgium","EURO",15681,1901199,48,27565
2021-12-09,"BE","Belgium","EURO",15081,1916280,55,27620
2021-12-10,"BE","Belgium","EURO",13437,1929717,35,27655
2021-12-11,"BE","Belgium","EURO",13103,1942820,48,27703
2021-12-12,"BE","Belgium","EURO",7113,1949933,45,27748
2021-12-13,"BE","Belgium","EURO",3907,1953840,44,27792
2021-12-14,"BE","Belgium","EURO",13885,1967725,43,27835
2021-12-15,"BE","Belgium","EURO",10584,1978309,37,27872
2021-12-16,"BE","Belgium","EURO",9284,1987593,41,27913
2021-12-17,"BE","Belgium","EURO",8110,1995703,37,27950
2021-12-18,"BE","Belgium","EURO",7745,2003448,26,27976
2021-12-19,"BE","Belgium","EURO",4753,2008201,36,28012
2021-12-20,"BE","Belgium","EURO",2850,2011051,38,28050
2021-12-21,"BE","Belgium","EURO",9122,2020173,36,28086
2021-12-22,"BE","Belgium","EURO",7380,2027553,36,28122
2021-12-23,"BE","Belgium","EURO",7392,2034945,37,28159
2021-12-24,"BE","Belgium","EURO",7525,2042470,36,28195
2021-12-25,"BE","Belgium","EURO",6523,2048993,35,28230
2021-12-26,"BE","Belgium","EURO",2819,2051812,20,28250
2021-12-27,"BE","Belgium","EURO",4567,2056379,22,28272
2021-12-28,"BE","Belgium","EURO",13298,2069677,28,28300
2021-12-29,"BE","Belgium","EURO",12819,2082496,21,28321
2021-12-30,"BE","Belgium","EURO",15046,2097542,34,28355
2021-12-31,"BE","Belgium","EURO",16062,2113604,29,28384
2022-01-01,"BE","Belgium","EURO",12298,2125902,16,28400
2022-01-02,"BE","Belgium","EURO",4071,2129973,22,28422
2022-01-03,"BE","Belgium","EURO",9092,2139065,15,28437
2022-01-04,"BE","Belgium","EURO",27582,2166647,25,28462
2022-01-05,"BE","Belgium","EURO",28141,2194788,17,28479
2022-01-06,"BE","Belgium","EURO",26048,2220836,14,28493
2022-01-07,"BE","Belgium","EURO",23666,2244502,19,28512
2022-01-08,"BE","Belgium","EURO",23808,2268310,19,28531
2022-01-09,"BE","Belgium","EURO",15350,2283660,17,28548
2022-01-10,"BE","Belgium","EURO",11229,2294889,23,28571
2022-01-11,"BE","Belgium","EURO",37776,2332665,25,28596
2022-01-12,"BE","Belgium","EURO",31714,2364379,24,28620
2022-01-13,"BE","Belgium","EURO",31164,2395543,22,28642
2022-01-14,"BE","Belgium","EURO",30114,2425657,22,28664
2022-01-15,"BE","Belgium","EURO",31860,2457517,17,28681
2022-01-16,"BE","Belgium","EURO",21185,2478702,14,28695
2022-01-17,"BE","Belgium","EURO",15000,2493702,20,28715
2022-01-18,"BE","Belgium","EURO",62740,2556442,32,28747
2022-01-19,"BE","Belgium","EURO",60744,2617186,28,28775
2022-01-20,"BE","Belgium","EURO",60924,2678110,37,28812
2022-01-21,"BE","Belgium","EURO",57283,2735393,17,28829
2022-01-22,"BE","Belgium","EURO",56456,2791849,23,28852
2022-01-23,"BE","Belgium","EURO",32798,2824647,25,28877
2022-01-24,"BE","Belgium","EURO",20751,2845398,16,28893
2022-01-25,"BE","Belgium","EURO",76034,2921432,26,28919
2022-01-26,"BE","Belgium","EURO",62545,2983977,37,28956
2022-01-27,"BE","Belgium","EURO",54796,3038773,32,28988
2022-01-28,"BE","Belgium","EURO",47549,3086322,29,29017
2022-01-29,"BE","Belgium","EURO",41458,3127780,45,29062
2022-01-30,"BE","Belgium","EURO",23223,3151003,27,29089
2022-01-31,"BE","Belgium","EURO",13246,3164249,36,29125
2022-02-01,"BE","Belgium","EURO",50097,3214346,29,29154
2022-02-02,"BE","Belgium","EURO",36784,3251130,40,29194
2022-02-03,"BE","Belgium","EURO",30900,3282030,48,29242
2022-02-04,"BE","Belgium","EURO",25894,3307924,46,29288
2022-02-05,"BE","Belgium","EURO",22421,3330345,61,29349
2022-02-06,"BE","Belgium","EURO",12501,3342846,36,29385
2022-02-07,"BE","Belgium","EURO",7305,3350151,40,29425
2022-02-08,"BE","Belgium","EURO",27430,3377581,34,29459
2022-02-09,"BE","Belgium","EURO",19446,3397027,48,29507
2022-02-10,"BE","Belgium","EURO",16808,3413835,55,29562
2022-02-11,"BE","Belgium","EURO",14225,3428060,66,29628
2022-02-12,"BE","Belgium","EURO",12209,3440269,46,29674
2022-02-13,"BE","Belgium","EURO",6772,3447041,38,29712
2022-02-14,"BE","Belgium","EURO",4850,3451891,38,29750
2022-02-15,"BE","Belgium","EURO",16502,3468393,52,29802
2022-02-16,"BE","Belgium","EURO",11572,3479965,42,29844
2022-02-17,"BE","Belgium","EURO",10634,3490599,33,29877
2022-02-18,"BE","Belgium","EURO",9293,3499892,42,29919
2022-02-19,"BE","Belgium","EURO",7729,3507621,47,29966
2022-02-20,"BE","Belgium","EURO",4505,3512126,24,29990
2022-02-21,"BE","Belgium","EURO",2946,3515072,31,30021
2022-02-22,"BE","Belgium","EURO",10956,3526028,22,30043
2022-02-23,"BE","Belgium","EURO",8000,3534028,29,30072
2022-02-24,"BE","Belgium","EURO",7629,3541657,19,30091
2022-02-25,"BE","Belgium","EURO",6689,3548346,21,30112
2022-02-26,"BE","Belgium","EURO",5830,3554176,28,30140
2022-02-27,"BE","Belgium","EURO",3379,3557555,20,30160
2022-02-28,"BE","Belgium","EURO",2353,3559908,24,30184
2022-03-01,"BE","Belgium","EURO",8331,3568239,16,30200
2022-03-02,"BE","Belgium","EURO",6896,3575135,20,30220
2022-03-03,"BE","Belgium","EURO",7581,3582716,21,30241
2022-03-04,"BE","Belgium","EURO",7166,3589882,16,30257
2022-03-05,"BE","Belgium","EURO",6930,3596812,22,30279
2022-03-06,"BE","Belgium","EURO",4178,3600990,18,30297
2022-03-07,"BE","Belgium","EURO",3529,3604519,10,30307
2022-03-08,"BE","Belgium","EURO",12341,3616860,14,30321
2022-03-09,"BE","Belgium","EURO",9122,3625982,30,30351
2022-03-10,"BE","Belgium","EURO",9407,3635389,24,30375
2022-03-11,"BE","Belgium","EURO",8669,3644058,18,30393
2022-03-12,"BE","Belgium","EURO",8607,3652665,28,30421
2022-03-13,"BE","Belgium","EURO",5111,3657776,18,30439
2022-03-14,"BE","Belgium","EURO",3998,3661774,11,30450
2022-03-15,"BE","Belgium","EURO",15916,3677690,24,30474
2022-03-16,"BE","Belgium","EURO",12455,3690145,16,30490
2022-03-17,"BE","Belgium","EURO",12351,3702496,18,30508
2022-03-18,"BE","Belgium","EURO",11256,3713752,22,30530
2022-03-19,"BE","Belgium","EURO",10126,3723878,20,30550
2022-03-20,"BE","Belgium","EURO",5727,3729605,16,30566
2022-03-21,"BE","Belgium","EURO",4121,3733726,18,30584
2022-03-22,"BE","Belgium","EURO",18117,3751843,28,30612
2022-03-23,"BE","Belgium","EURO",13596,3765439,20,30632
2022-03-24,"BE","Belgium","EURO",13623,3779062,28,30660
2022-03-25,"BE","Belgium","EURO",12515,3791577,21,30681
2022-03-26,"BE","Belgium","EURO",11176,3802753,21,30702
2022-03-27,"BE","Belgium","EURO",5896,3808649,25,30727
2022-03-28,"BE","Belgium","EURO",3684,3812333,20,30747
2022-03-29,"BE","Belgium","EURO",18029,3830362,26,30773
2022-03-30,"BE","Belgium","EURO",13077,3843439,25,30798
2022-03-31,"BE","Belgium","EURO",12054,3855493,26,30824
2022-04-01,"BE","Belgium","EURO",11025,3866518,24,30848
2022-04-02,"BE","Belgium","EURO",9151,3875669,23,30871
2022-04-03,"BE","Belgium","EURO",5165,3880834,21,30892
2022-04-04,"BE","Belgium","EURO",3095,3883929,22,30914
2022-04-05,"BE","Belgium","EURO",14662,3898591,28,30942
2022-04-06,"BE","Belgium","EURO",11006,3909597,22,30964
2022-04-07,"BE","Belgium","EURO",11019,3920616,31,30995
2022-04-08,"BE","Belgium","EURO",9954,3930570,16,31011
2022-04-09,"BE","Belgium","EURO",9055,3939625,36,31047
2022-04-10,"BE","Belgium","EURO",4588,3944213,17,31064
2022-04-11,"BE","Belgium","EURO",2555,3946768,20,31084
2022-04-12,"BE","Belgium","EURO",12852,3959620,25,31109
2022-04-13,"BE","Belgium","EURO",9157,3968777,23,31132
2022-04-14,"BE","Belgium","EURO",8774,3977551,27,31159
2022-04-15,"BE","Belgium","EURO",8188,3985739,21,31180
2022-04-16,"BE","Belgium","EURO",7416,3993155,31,31211
2022-04-17,"BE","Belgium","EURO",3816,3996971,29,31240
2022-04-18,"BE","Belgium","EURO",2372,3999343,15,31255
2022-04-19,"BE","Belgium","EURO",3057,4002400,15,31270
2022-04-20,"BE","Belgium","EURO",11623,4014023,19,31289
2022-04-21,"BE","Belgium","EURO",8079,4022102,20,31309
2022-04-22,"BE","Belgium","EURO",6876,4028978,19,31328
2022-04-23,"BE","Belgium","EURO",6068,4035046,21,31349
2022-04-24,"BE","Belgium","EURO",2904,4037950,8,31357
2022-04-25,"BE","Belgium","EURO",1607,4039557,24,31381
2022-04-26,"BE","Belgium","EURO",8455,4048012,16,31397
2022-04-27,"BE","Belgium","EURO",6014,4054026,18,31415
2022-04-28,"BE","Belgium","EURO",5354,4059380,14,31429
2022-04-29,"BE","Belgium","EURO",4857,4064237,16,31445
2022-04-30,"BE","Belgium","EURO",4364,4068601,15,31460
2022-05-01,"BE","Belgium","EURO",2406,4071007,17,31477
2022-05-02,"BE","Belgium","EURO",1216,4072223,15,31492
2022-05-03,"BE","Belgium","EURO",7221,4079444,22,31514
2022-05-04,"BE","Belgium","EURO",5503,4084947,13,31527
2022-05-05,"BE","Belgium","EURO",5201,4090148,17,31544
